arm,instrument,ipo_timeframe,window,direction,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,zone_high,zone_low,midpoint,touch_time,entry_time,entry_price,s2_price,target_price,risk_price,m1_entry_time,m1_target_time,s2_invalidation_time,exit_time,exit_price,exit_reason,gross_r,cost_r,net_r,ordering_resolution,ambiguity_detail,frozen_engine_reason,precedence_disagreement,mae_r,mfe_r,bars_to_exit,holding_minutes,blocked_by,excluded_from_stats
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-14T22:00:00Z,1.09435,1.0949,1.0933,1.0935,1.0949,1.0941,1.0941,2022-04-05T14:00:00Z,2022-04-05T14:00:00Z,1.0941,1.0933,1.0957000000000003,0.0008000000000001339,2022-04-05T14:21:00Z,,2022-04-05T15:00:00Z,2022-04-05T15:00:00Z,1.092,S2_CLOSE_INVALIDATION,-2.624999999999549,0.19999999999996654,-2.8249999999995152,HTF_UNAMBIGUOUS,,TARGET,true,1.1249999999999654,3.874999999999202,0,39,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-11T18:00:00Z,1.0916,1.09215,1.0902,1.0902,1.09215,1.091175,1.091175,2022-04-05T17:00:00Z,2022-04-05T17:00:00Z,1.091175,1.0902,1.093125,0.0009749999999999481,2022-04-05T17:49:00Z,,2022-04-06T00:00:00Z,2022-04-06T00:00:00Z,1.0895,S2_CLOSE_INVALIDATION,-1.7179487179489048,0.16410256410257285,-1.8820512820514776,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.8205128205130015,0.9487179487180655,7,371,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-08T09:00:00Z,1.0897,1.0904,1.0867,1.0888,1.0904,1.0885500000000001,1.0885500000000001,2022-04-06T06:00:00Z,2022-04-06T06:00:00Z,1.0885500000000001,1.0867,1.0922500000000004,0.0018500000000001293,2022-04-06T06:00:00Z,2022-04-06T08:48:00Z,2022-04-07T23:00:00Z,2022-04-06T08:48:00Z,1.0922500000000004,TARGET,2,0.08648648648648045,1.9135135135135195,1M_RESOLVED,,TARGET,false,0.5675675675676454,2.1621621621618927,2,168,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T05:00:00Z,1.0914,1.092,1.091,1.0919,1.0915,1.091,1.0915,2022-04-07T13:00:00Z,2022-04-07T13:00:00Z,1.0915,1.092,1.0904999999999996,0.000500000000000167,2022-04-07T13:00:00Z,2022-04-07T14:03:00Z,2022-04-10T19:00:00Z,2022-04-07T14:03:00Z,1.0904999999999996,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,4.699999999998579,3.39999999999849,1,63,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T05:00:00Z,1.0914,1.092,1.091,1.0919,1.0915,1.091,1.0915,2022-04-07T15:00:00Z,2022-04-07T15:00:00Z,1.0915,1.092,1.0904999999999996,0.000500000000000167,2022-04-07T15:01:00Z,2022-04-07T15:24:00Z,2022-04-10T19:00:00Z,2022-04-07T15:24:00Z,1.0904999999999996,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,0.10000000000017764,3.7999999999987564,0,23,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-07T19:00:00Z,1.088,1.089,1.0847,1.08475,1.089,1.08685,1.08685,2022-04-08T08:00:00Z,2022-04-08T08:00:00Z,1.08685,1.0847,1.0911500000000003,0.0021500000000000963,2022-04-08T08:00:00Z,,2022-04-08T13:00:00Z,2022-04-08T13:00:00Z,1.084,S2_CLOSE_INVALIDATION,-1.3255813953487867,0.07441860465115946,-1.3999999999999462,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.5116279069767682,1.0465116279068662,5,300,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T17:00:00Z,1.0877,1.0893,1.0877,1.0883,1.0884999999999998,1.0877,1.0884999999999998,2022-04-08T18:00:00Z,2022-04-08T18:00:00Z,1.0884999999999998,1.0893,1.0868999999999995,0.0008000000000001339,2022-04-08T18:57:00Z,,2022-04-10T19:00:00Z,2022-04-10T19:00:00Z,1.09385,S2_CLOSE_INVALIDATION,-6.687499999999115,0.19999999999996654,-6.887499999999082,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,8.24999999999882,1.8749999999994795,3,2883,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T13:00:00Z,1.0914,1.09385,1.0907,1.0914,1.0922749999999999,1.0907,1.0922749999999999,2022-04-10T20:00:00Z,2022-04-10T20:00:00Z,1.0922749999999999,1.09385,1.0891249999999997,0.001575000000000104,2022-04-10T20:22:00Z,2022-04-10T22:47:00Z,,2022-04-10T22:47:00Z,1.0891249999999997,TARGET,2,0.10158730158729488,1.8984126984127052,HTF_UNAMBIGUOUS,,TARGET,false,0.20634920634927573,2.3333333333330986,2,145,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,2022-04-11T04:00:00Z,2022-04-11T04:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,2022-04-11T04:04:00Z,2022-04-11T05:52:00Z,2022-04-12T01:00:00Z,2022-04-11T05:52:00Z,1.0890000000000004,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,0,2.5999999999988455,1,108,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T13:00:00Z,1.0914,1.09385,1.0907,1.0914,1.0922749999999999,1.0907,1.0922749999999999,2022-04-11T09:00:00Z,2022-04-11T09:00:00Z,1.0922749999999999,1.09385,1.0891249999999997,0.001575000000000104,2022-04-11T09:34:00Z,2022-04-11T13:28:00Z,,2022-04-11T13:28:00Z,1.0891249999999997,TARGET,2,0.10158730158729488,1.8984126984127052,HTF_UNAMBIGUOUS,,TARGET,false,0.6825396825397385,2.714285714285412,4,234,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,2022-04-11T17:00:00Z,2022-04-11T17:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,2022-04-11T17:00:00Z,2022-04-11T18:25:00Z,2022-04-12T01:00:00Z,2022-04-11T18:25:00Z,1.0890000000000004,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,0.6000000000001776,2.9999999999986677,1,85,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,2022-04-11T23:00:00Z,2022-04-11T23:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,2022-04-11T23:02:00Z,,2022-04-12T01:00:00Z,2022-04-12T01:00:00Z,1.0872,S2_CLOSE_INVALIDATION,-1.5999999999997336,0.31999999999989315,-1.919999999999627,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,2.6999999999994673,1.3999999999993782,2,118,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T17:00:00Z,1.0874,1.0875,1.08655,1.0872,1.0875,1.087025,1.087025,2022-04-12T02:00:00Z,2022-04-12T02:00:00Z,1.087025,1.08655,1.087975,0.0004750000000000032,2022-04-12T02:00:00Z,2022-04-12T04:24:00Z,2022-04-12T06:00:00Z,2022-04-12T04:24:00Z,1.087975,TARGET,2,0.33684210526315567,1.6631578947368444,1M_RESOLVED,,TARGET,false,0.6842105263155926,2.6842105263160603,2,144,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-11T14:00:00Z,1.0881,1.08985,1.0879,1.0897,1.088875,1.0879,1.088875,2022-04-12T14:00:00Z,2022-04-12T14:00:00Z,1.088875,1.08985,1.0869250000000001,0.0009749999999999481,2022-04-12T14:47:00Z,2022-04-12T15:10:00Z,2022-04-14T01:00:00Z,2022-04-12T15:10:00Z,1.0869250000000001,TARGET,2,0.16410256410257285,1.8358974358974272,1M_RESOLVED,,TARGET,false,0.025641025640967246,3.8717948717951636,1,23,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-07T01:00:00Z,1.0862,1.08665,1.0823,1.08435,1.08665,1.0844749999999999,1.0844749999999999,2022-04-12T17:00:00Z,2022-04-12T17:00:00Z,1.0844749999999999,1.0823,1.0888249999999995,0.002174999999999816,2022-04-12T17:00:00Z,,2022-04-13T00:00:00Z,2022-04-13T00:00:00Z,1.0816,S2_CLOSE_INVALIDATION,-1.321839080459864,0.07356321839081083,-1.395402298850675,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.5517241379311224,0.011494252873639492,7,420,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-07T10:00:00Z,1.0859,1.0859,1.0807,1.08325,1.0859,1.0833,1.0833,2022-04-13T02:00:00Z,2022-04-13T02:00:00Z,1.0833,1.0807,1.0884999999999998,0.0025999999999999357,2022-04-13T02:00:00Z,2022-04-13T16:14:00Z,2022-04-14T13:00:00Z,2022-04-13T16:14:00Z,1.0884999999999998,TARGET,2,0.06153846153846307,1.938461538461537,1M_RESOLVED,,TARGET,false,0.9230769230769297,2.346153846153902,14,854,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-12T12:00:00Z,1.08625,1.0903,1.0852,1.0896,1.08775,1.0852,1.08775,2022-04-13T17:00:00Z,2022-04-13T17:00:00Z,1.08775,1.0903,1.08265,0.0025500000000000522,2022-04-13T17:00:00Z,,2022-04-14T01:00:00Z,2022-04-14T01:00:00Z,1.0906,S2_CLOSE_INVALIDATION,-1.1176470588235141,0.06274509803921441,-1.1803921568627285,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.235294117647028,0.21568627450981928,8,480,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-17T22:00:00Z,1.0808,1.08215,1.0804,1.08215,1.081275,1.0804,1.081275,2022-04-18T11:00:00Z,2022-04-18T11:00:00Z,1.081275,1.08215,1.079525,0.0008749999999999591,2022-04-18T11:54:00Z,2022-04-18T14:53:00Z,2022-04-20T08:00:00Z,2022-04-18T14:53:00Z,1.079525,TARGET,2,0.1828571428571514,1.8171428571428485,1M_RESOLVED,,TARGET,false,0.2571428571427774,2.428571428571465,3,179,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-18T19:00:00Z,1.0784,1.0785,1.0778,1.0784,1.07815,1.0778,1.07815,2022-04-19T04:00:00Z,2022-04-19T04:00:00Z,1.07815,1.0785,1.0774499999999998,0.0003500000000000725,2022-04-19T04:17:00Z,2022-04-19T04:41:00Z,2022-04-19T07:00:00Z,2022-04-19T04:41:00Z,1.0774499999999998,TARGET,2,0.45714285714276254,1.5428571428572375,1M_RESOLVED,,TARGET,false,0.14285714285741474,3.857142857141951,0,24,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-18T19:00:00Z,1.0784,1.0785,1.0778,1.0784,1.07815,1.0778,1.07815,2022-04-19T06:00:00Z,2022-04-19T06:00:00Z,1.07815,1.0785,1.0774499999999998,0.0003500000000000725,2022-04-19T06:31:00Z,,2022-04-19T07:00:00Z,2022-04-19T07:00:00Z,1.0801,S2_CLOSE_INVALIDATION,-5.571428571427756,0.45714285714276254,-6.028571428570518,HTF_UNAMBIGUOUS,,TARGET,true,1.8571428571425852,3.9999999999987312,0,29,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-17T22:00:00Z,1.0808,1.08215,1.0804,1.08215,1.081275,1.0804,1.081275,2022-04-19T08:00:00Z,2022-04-19T08:00:00Z,1.081275,1.08215,1.079525,0.0008749999999999591,2022-04-19T08:32:00Z,2022-04-19T08:49:00Z,2022-04-20T08:00:00Z,2022-04-19T08:49:00Z,1.079525,TARGET,2,0.1828571428571514,1.8171428571428485,1M_RESOLVED,,TARGET,false,0.028571428571363317,2.200000000000051,0,17,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-18T11:00:00Z,1.0801,1.0814,1.08005,1.081,1.080725,1.08005,1.080725,2022-04-19T09:00:00Z,2022-04-19T09:00:00Z,1.080725,1.0814,1.079375,0.0006749999999999812,2022-04-19T09:00:00Z,2022-04-19T10:03:00Z,2022-04-20T03:00:00Z,2022-04-19T10:03:00Z,1.079375,TARGET,2,0.23703703703704368,1.7629629629629564,1M_RESOLVED,,TARGET,false,0.4074074074074561,3.3703703703705044,1,63,,false
IPO_1H_ONLY,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-17T22:00:00Z,1.0808,1.08215,1.0804,1.08215,1.081275,1.0804,1.081275,2022-04-20T06:00:00Z,2022-04-20T06:00:00Z,1.081275,1.08215,1.079525,0.0008749999999999591,2022-04-20T06:00:00Z,,2022-04-20T08:00:00Z,2022-04-20T08:00:00Z,1.084,S2_CLOSE_INVALIDATION,-3.114285714285961,0.1828571428571514,-3.297142857143112,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,3.228571428571668,0.7714285714285859,2,120,,false
