ipo_id,instrument,window,strategy_timeframe,barMs,original_direction,flipped_direction,ipo_origin_index,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,original_zone_high,original_zone_low,original_midpoint,original_extent,failure_index,failure_time,failure_close,retested,retest_index,retest_time,retest_touch_price,bars_failure_to_retest,max_distance_away,max_distance_away_atr,retest_penetration_pct,entry_price,stop_price,target_price,risk_price,atr_at_failure,atr_over_price_at_failure,atr_at_retest,atr_over_price_at_retest,atr_percentile_at_retest,range_expansion_at_retest,reclaimed_after_retest,m1_entry_time,m1_stop_time,m1_target_time,exit_time,exit_price,exit_reason,realized_r,cost_r,ordering_resolution,ambiguity_detail,excluded_from_stats,holding_minutes
BTCUSD_2025-08-01#104,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,104,2025-08-22T09:00:00Z,112980.34,113128,112815.55,113049.67,112971.775,112815.55,112971.775,113128,109,2025-08-22T14:00:00Z,115808.23,true,162,2025-08-24T19:00:00Z,112971.775,53,4457.275000000009,5.770106004061169,14.669707153145286,112971.775,112815.55,113284.22499999998,156.22499999999127,772.4771428571413,0.006670313006745214,601.8514285714294,0.005345039330119266,67.56756756756756,0.7791187533981615,true,2025-08-24T19:36:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#824,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,824,2025-09-21T09:00:00Z,115629.6,115704.53,115329.03,115683.54,115516.78,115329.03,115516.78,115704.53,1063,2025-10-01T08:00:00Z,116111.28,true,1291,2025-10-10T20:00:00Z,115516.78,228,10682.850000000006,18.260033501982722,13.197230359520633,115516.78,115329.03,115892.28,187.75,585.0400000000019,0.005038614680675313,1125.1785714285693,0.009846940445429121,100,1.9232506690629114,true,2025-10-10T20:53:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#827,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,827,2025-09-21T12:00:00Z,115603.45,115747.23,115603.44,115683.59,115675.33499999999,115603.44,115675.33499999999,115747.23,1063,2025-10-01T08:00:00Z,116111.28,true,1291,2025-10-10T20:00:00Z,115675.33499999999,228,10524.295000000013,17.98901784493364,36.66923986369533,115675.33499999999,115603.44,115819.12499999997,71.89499999998952,585.0400000000019,0.005038614680675313,1125.1785714285693,0.009846940445429121,100,1.9232506690629114,true,2025-10-10T20:53:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#832,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,832,2025-09-21T17:00:00Z,115316.01,115629.58,115249.94,115628.18,115439.76000000001,115249.94,115439.76000000001,115629.58,1063,2025-10-01T08:00:00Z,116111.28,true,1291,2025-10-10T20:00:00Z,115439.76000000001,228,10759.869999999995,18.391682619991727,12.647560847117907,115439.76000000001,115249.94,115819.40000000002,189.82000000000698,585.0400000000019,0.005038614680675313,1125.1785714285693,0.009846940445429121,100,1.9232506690629114,true,2025-10-10T20:53:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#837,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,837,2025-09-21T22:00:00Z,115405.48,115545.43,115188,115538.9,115366.715,115188,115366.715,115545.43,1063,2025-10-01T08:00:00Z,116111.28,true,1291,2025-10-10T20:00:00Z,115366.715,228,10832.915000000008,18.516537330780753,13.02473211537947,115366.715,115188,115724.14499999999,178.7149999999965,585.0400000000019,0.005038614680675313,1125.1785714285693,0.009846940445429121,100,1.9232506690629114,true,2025-10-10T20:53:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#842,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,842,2025-09-22T03:00:00Z,114187.8,114654.36,114187.8,114649.89,114421.08,114187.8,114421.08,114654.36,1063,2025-10-01T08:00:00Z,116111.28,true,1291,2025-10-10T20:00:00Z,114421.08,228,11778.550000000003,20.13289689593868,5.9245541838134805,114421.08,114187.8,114887.64,233.27999999999884,585.0400000000019,0.005038614680675313,1125.1785714285693,0.009846940445429121,100,1.9232506690629114,true,2025-10-10T20:56:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#926,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,926,2025-09-25T15:00:00Z,111540.01,111587.75,110868.9,111580.77,111228.325,110868.9,111228.325,111587.75,1005,2025-09-28T22:00:00Z,111938.51,true,1292,2025-10-10T21:00:00Z,111228.325,287,14971.305000000008,40.86102652479567,25.675245183278633,111228.325,110868.9,111947.175,359.4250000000029,366.39571428571384,0.003273187344424308,2023.7135714285698,0.01783764119361789,100,5.523300334922822,true,2025-10-10T21:13:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#952,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,952,2025-09-26T17:00:00Z,109460,110000,109392.35,109899.99,109696.175,109392.35,109696.175,110000,998,2025-09-28T15:00:00Z,110037.93,true,1292,2025-10-10T21:00:00Z,109696.175,294,16503.455,78.98036501116133,25.330947091253442,109696.175,109392.35,110303.825,303.8249999999971,208.9564285714275,0.0018989491039265052,2023.7135714285698,0.01783764119361789,100,9.684859112802096,true,2025-10-10T21:16:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#959,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,959,2025-09-27T00:00:00Z,109643.46,109660.88,109472.23,109649.29,109566.555,109472.23,109566.555,109660.88,997,2025-09-28T14:00:00Z,109850.01,true,1292,2025-10-10T21:00:00Z,109566.555,295,16633.07500000001,79.4892797039761,80.21791677710286,109566.555,109472.23,109755.20499999999,94.32499999999709,209.24928571428504,0.0019048636018720894,2023.7135714285698,0.01783764119361789,100,9.671304561544867,true,2025-10-10T21:16:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
BTCUSD_2025-08-01#963,BTC/USD,BTCUSD_2025-08-01,1h,3600000,supply,long,963,2025-09-27T04:00:00Z,109553.77,109742.27,109514.63,109654.99,109628.45000000001,109514.63,109628.45000000001,109742.27,997,2025-09-28T14:00:00Z,109850.01,true,1292,2025-10-10T21:00:00Z,109628.45000000001,295,16571.179999999993,79.1934841900811,67.02205236337677,109628.45000000001,109514.63,109856.09000000003,113.82000000000698,209.24928571428504,0.0019048636018720894,2023.7135714285698,0.01783764119361789,100,9.671304561544867,true,2025-10-10T21:16:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
