ipo_id,instrument,window,strategy_timeframe,barMs,original_direction,flipped_direction,ipo_origin_index,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,original_zone_high,original_zone_low,original_midpoint,original_extent,failure_index,failure_time,failure_close,retested,retest_index,retest_time,retest_touch_price,bars_failure_to_retest,max_distance_away,max_distance_away_atr,retest_penetration_pct,entry_price,stop_price,target_price,risk_price,atr_at_failure,atr_over_price_at_failure,atr_at_retest,atr_over_price_at_retest,atr_percentile_at_retest,range_expansion_at_retest,reclaimed_after_retest,m1_entry_time,m1_stop_time,m1_target_time,exit_time,exit_price,exit_reason,realized_r,cost_r,ordering_resolution,ambiguity_detail,excluded_from_stats,holding_minutes
EURUSD_2025-08-01#1392,EUR/USD,EURUSD_2025-08-01,1h,3600000,supply,long,1392,2025-10-08T22:00:00Z,1.16374,1.16374,1.16333,1.16374,1.163535,1.16333,1.163535,1.16374,1395,2025-10-09T01:00:00Z,1.164,true,1400,2025-10-09T06:00:00Z,1.163535,5,0.0012650000000000716,1.1041147132170468,11.634146341463204,1.163535,1.16333,1.163945,0.00020500000000001073,0.001145714285714258,0.0009842906234658574,0.001021428571428554,0.0008793592852961139,23,0.8915211970074877,true,2025-10-09T06:03:00Z,2025-10-09T06:06:00Z,,2025-10-09T06:06:00Z,1.16333,STOP,-1.780487804878008,0.780487804878008,1M_RESOLVED,,false,3
EURUSD_2025-08-01#1398,EUR/USD,EURUSD_2025-08-01,1h,3600000,supply,long,1398,2025-10-09T04:00:00Z,1.16448,1.16469,1.16419,1.16456,1.16444,1.16419,1.16444,1.16469,1510,2025-10-15T20:00:00Z,1.1647,true,1511,2025-10-15T21:00:00Z,1.16444,1,0.000260000000000149,0.18968212610745808,1.0800000000005685,1.16444,1.16419,1.1649399999999996,0.00024999999999986144,0.0013707142857142726,0.0011768818457235963,0.0013028571428571453,0.0011189470119697905,50.5,0.9504950495049613,true,2025-10-15T21:15:00Z,2025-10-15T21:15:00Z,,2025-10-15T21:15:00Z,1.16419,STOP,-1.6400000000003547,0.6400000000003547,1M_RESOLVED,,false,0
EURUSD_2025-08-01#1429,EUR/USD,EURUSD_2025-08-01,1h,3600000,demand,short,1429,2025-10-10T11:00:00Z,1.15716,1.15747,1.15606,1.15609,1.15747,1.156765,1.156765,1.15606,1473,2025-10-14T07:00:00Z,1.15495,true,1479,2025-10-14T13:00:00Z,1.156765,6,0.0022050000000000125,1.8429850746268714,2.1631205673760205,1.156765,1.15747,1.1553550000000001,0.0007049999999999557,0.0011964285714285744,0.0010359137377623053,0.001552857142857181,0.0013416771581624166,83,1.2979104477612227,true,2025-10-14T13:20:00Z,2025-10-14T13:25:00Z,,2025-10-14T13:25:00Z,1.15747,STOP,-1.2269503546099434,0.22695035460994337,1M_RESOLVED,,false,5
EURUSD_2025-08-01#1431,EUR/USD,EURUSD_2025-08-01,1h,3600000,demand,short,1431,2025-10-10T13:00:00Z,1.15719,1.15734,1.1562,1.15692,1.15734,1.1567699999999999,1.1567699999999999,1.1562,1456,2025-10-13T14:00:00Z,1.15611,true,1457,2025-10-13T15:00:00Z,1.1567699999999999,1,0.0007599999999998719,0.5147556845669304,1.3508771929823058,1.1567699999999999,1.15734,1.1556299999999995,0.0005700000000001815,0.0014764285714285372,0.001277065825421921,0.0015049999999999786,0.0013003507923067432,72,1.019351717464934,true,2025-10-13T15:15:00Z,2025-10-13T15:47:00Z,,2025-10-13T15:47:00Z,1.15734,STOP,-1.2807017543858756,0.2807017543858756,1M_RESOLVED,,false,32
EURUSD_2025-08-01#1435,EUR/USD,EURUSD_2025-08-01,1h,3600000,demand,short,1435,2025-10-10T17:00:00Z,1.16057,1.16093,1.15971,1.16011,1.16093,1.16032,1.16032,1.15971,1440,2025-10-12T22:00:00Z,1.15934,true,1441,2025-10-12T23:00:00Z,1.16032,1,-0.000180000000000069,-0.10552763819099663,1.6229508196722087,1.16032,1.16093,1.1591,0.0006099999999999994,0.001705714285714263,0.0014712804576002406,0.001764999999999985,0.0015208961654459153,90.5,1.0347571189279783,true,2025-10-12T23:00:00Z,2025-10-12T23:04:00Z,,2025-10-12T23:04:00Z,1.16093,STOP,-1.2622950819672134,0.2622950819672134,1M_RESOLVED,,false,4
EURUSD_2025-08-01#1441,EUR/USD,EURUSD_2025-08-01,1h,3600000,demand,short,1441,2025-10-12T23:00:00Z,1.16063,1.16131,1.1605,1.1605,1.16131,1.160905,1.160905,1.1605,1449,2025-10-13T07:00:00Z,1.15998,true,1482,2025-10-14T16:00:00Z,1.160905,33,0.0066350000000001685,4.975361542581936,1.3950617283949196,1.160905,1.16131,1.160095,0.0004049999999999887,0.0013335714285713943,0.0011496503634298818,0.00178357142857144,0.0015363298636192017,95.5,1.337439742903096,true,2025-10-14T16:00:00Z,2025-10-14T16:19:00Z,,2025-10-14T16:19:00Z,1.16131,STOP,-1.3950617283950728,0.3950617283950728,1M_RESOLVED,,false,19
EURUSD_2025-08-01#1443,EUR/USD,EURUSD_2025-08-01,1h,3600000,supply,long,1443,2025-10-13T01:00:00Z,1.16176,1.1621,1.16097,1.16198,1.161535,1.16097,1.161535,1.1621,1492,2025-10-15T02:00:00Z,1.16229,true,1502,2025-10-15T12:00:00Z,1.161535,10,0.002995000000000081,2.300054854635311,0.29203539823007457,1.161535,1.16097,1.1626649999999998,0.0005649999999999267,0.001302142857142839,0.0011203252692037606,0.0011578571428571152,0.000996631986414794,40,0.889193636862306,true,2025-10-15T12:55:00Z,,2025-10-15T13:39:00Z,2025-10-15T13:39:00Z,1.1626649999999998,TARGET,1.7168141592919985,0.2831858407080014,1M_RESOLVED,,false,44
EURUSD_2025-08-01#1445,EUR/USD,EURUSD_2025-08-01,1h,3600000,supply,long,1445,2025-10-13T03:00:00Z,1.16196,1.16216,1.16161,1.16208,1.161885,1.16161,1.161885,1.16216,1492,2025-10-15T02:00:00Z,1.16229,true,1493,2025-10-15T03:00:00Z,1.161885,1,0.0005249999999998867,0.4031815688424858,0.12727272727274194,1.161885,1.16161,1.162435,0.0002750000000000252,0.001302142857142839,0.0011203252692037606,0.001137857142857111,0.0009790545025444082,32,0.8738343390016334,true,2025-10-15T03:26:00Z,,2025-10-15T05:17:00Z,2025-10-15T05:17:00Z,1.162435,TARGET,1.4181818181818715,0.5818181818181285,1M_RESOLVED,,false,111
EURUSD_2025-08-01#1451,EUR/USD,EURUSD_2025-08-01,1h,3600000,supply,long,1451,2025-10-13T09:00:00Z,1.15853,1.1598,1.15845,1.15941,1.159125,1.15845,1.159125,1.1598,1481,2025-10-14T15:00:00Z,1.16072,true,1618,2025-10-22T08:00:00Z,1.159125,137,0.013705000000000078,7.925237505163107,0.2,1.159125,1.15845,1.160475,0.0006749999999999812,0.0017292857142857348,0.0014898388192550614,0.0007185714285714097,0.000619591660764311,1.5,0.41553077240807995,true,2025-10-22T08:16:00Z,2025-10-22T10:36:00Z,,2025-10-22T10:36:00Z,1.15845,STOP,-1.2370370370370436,0.23703703703704368,1M_RESOLVED,,false,140
EURUSD_2025-08-01#1455,EUR/USD,EURUSD_2025-08-01,1h,3600000,supply,long,1455,2025-10-13T13:00:00Z,1.15685,1.15774,1.15646,1.15751,1.1571,1.15646,1.1571,1.15774,1469,2025-10-14T03:00:00Z,1.15795,true,1472,2025-10-14T06:00:00Z,1.1571,3,0.0022500000000000853,2.3595505617978865,1.2656250000000162,1.1571,1.15646,1.15838,0.0006399999999999739,0.0009535714285714107,0.0008234996576461943,0.0010207142857142795,0.0008822153049847272,20,1.0704119850187401,true,2025-10-14T06:25:00Z,2025-10-14T06:35:00Z,,2025-10-14T06:35:00Z,1.15646,STOP,-1.2500000000000102,0.2500000000000102,1M_RESOLVED,,false,10
