classification,arm,instrument,window,strategy_timeframe,direction,ipo_kind,ipo_origin_timestamp,ipo_open,ipo_high,ipo_low,ipo_close,ipo_zone_high,ipo_zone_low,ipo_midpoint,ipo_extent_invalidation,ipo_touch_timestamp,entry_timestamp,entry_price,s2_price,target_price,risk_price,bos_required,bos_confirmed_before_entry,bos_timestamp,bos_structural_level,bos_direction,bars_origin_to_bos,bars_bos_to_entry,one_minute_ordering_used,one_minute_entry_timestamp,one_minute_target_timestamp,one_minute_s2_ordering,exit_timestamp,exit_price,exit_reason,realized_r,cost_r,mae_r,mfe_r,excluded_from_stats,ambiguity
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,BTC/USD,BTCUSD_2025-01-01,1h,supply,bearish_IPO_supply,2025-03-03T17:00:00Z,90154,91000,89912,90300.01,90456,89912,90456,91000,2025-03-05T10:00:00Z,2025-03-05T10:00:00Z,90456,91000,89368,544,true,true,2025-03-04T15:00:00Z,82985.06,bearish,22,19,NO,,,,2025-03-05T10:00:00Z,89368,TARGET,1.5040841727941177,0.49591582720588234,0.375,3.8471874999999915,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-04-01,1h,supply,bearish_IPO_supply,2025-03-19T08:00:00Z,1.08927,1.09111,1.08918,1.090728,1.0901450000000001,1.08918,1.0901450000000001,1.09111,2025-03-19T22:00:00Z,2025-03-19T22:00:00Z,1.0901450000000001,1.09111,1.0882150000000004,0.0009649999999998826,true,true,2025-03-19T17:00:00Z,1.08698,bearish,9,5,NO,,,,2025-03-19T23:00:00Z,1.09118,S2_CLOSE_INVALIDATION,-1.238341968911961,0.16580310880831034,1.3005181347149604,0.23316062176183328,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-04-01,1h,supply,bearish_IPO_supply,2025-04-01T00:00:00Z,1.08177,1.08271,1.08173,1.082535,1.08222,1.08173,1.08222,1.08271,2025-04-02T12:00:00Z,2025-04-02T12:00:00Z,1.08222,1.08271,1.0812399999999998,0.0004900000000001015,true,true,2025-04-01T11:00:00Z,1.07812,bearish,11,25,NO,,,,2025-04-02T12:00:00Z,1.0812399999999998,TARGET,1.6734693877551696,0.3265306122448304,0.06326530612266908,4.230612244897066,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-04-01,1h,demand,bullish_IPO_demand,2025-04-22T00:00:00Z,1.15141,1.15146,1.14817,1.14901,1.15146,1.1498149999999998,1.1498149999999998,1.14817,2025-04-22T10:00:00Z,2025-04-22T10:00:00Z,1.1498149999999998,1.14817,1.1531049999999996,0.0016449999999998965,true,true,2025-04-22T05:00:00Z,1.15423,bullish,5,5,NO,,,,2025-04-22T12:00:00Z,1.14702,S2_CLOSE_INVALIDATION,-1.7963525835866667,0.09726443768997572,2.2340425531915526,0.1732522796353244,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-04-01,1h,demand,bullish_IPO_demand,2025-06-26T04:00:00Z,1.16945,1.16949,1.16782,1.168,1.16949,1.168655,1.168655,1.16782,2025-06-26T22:00:00Z,2025-06-26T22:00:00Z,1.168655,1.16782,1.1703249999999998,0.0008349999999999191,true,true,2025-06-26T08:00:00Z,1.17288,bullish,4,14,NO,,,,2025-06-27T01:00:00Z,1.1703249999999998,TARGET,1.8083832335329155,0.19161676646708445,0.6886227544910752,2.1856287425151404,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,BTC/USD,BTCUSD_2025-04-01,1h,demand,bullish_IPO_demand,2025-06-05T20:00:00Z,101914.76,102171.44,100372.26,100483.91,102171.44,101271.85,101271.85,100372.26,2025-06-22T13:00:00Z,2025-06-22T13:00:00Z,101271.85,100372.26,103071.03000000003,899.5900000000111,true,true,2025-06-16T22:00:00Z,107700.01,bullish,266,135,NO,,,,2025-06-22T14:00:00Z,99628.28,S2_CLOSE_INVALIDATION,-2.163393301392838,0.3363721028468484,2.4516613123756135,1.7101457330561411,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-08-01,1h,supply,bearish_IPO_supply,2025-07-31T14:00:00Z,1.14114,1.14502,1.14069,1.14456,1.142855,1.14069,1.142855,1.14502,2025-08-01T05:00:00Z,2025-08-01T05:00:00Z,1.142855,1.14502,1.138525,0.0021649999999999725,true,true,2025-08-01T01:00:00Z,1.14071,bearish,11,4,NO,,,,2025-08-01T12:00:00Z,1.1545,S2_CLOSE_INVALIDATION,-5.452655889145625,0.07390300230946976,6.0207852193996745,1.7159353348729607,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-08-01,1h,supply,bearish_IPO_supply,2025-07-28T08:00:00Z,1.16747,1.16901,1.1671,1.1679,1.168055,1.1671,1.168055,1.16901,2025-08-12T15:00:00Z,2025-08-12T15:00:00Z,1.168055,1.16901,1.166145,0.0009550000000000392,true,true,2025-08-01T01:00:00Z,1.14071,bearish,89,181,NO,,,,2025-08-12T15:00:00Z,1.166145,TARGET,1.8324607329843001,0.16753926701569996,1.7748691099475733,2.6335078534030805,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-08-01,1h,supply,bearish_IPO_supply,2025-09-19T07:00:00Z,1.17668,1.17781,1.17574,1.177,1.1767750000000001,1.17574,1.1767750000000001,1.17781,2025-09-22T08:00:00Z,2025-09-22T08:00:00Z,1.1767750000000001,1.17781,1.1747050000000003,0.0010349999999998971,true,true,2025-09-19T12:00:00Z,1.1736,bearish,5,20,NO,,,,2025-09-22T08:00:00Z,1.1747050000000003,TARGET,1.8454106280193083,0.1545893719806917,0.13043478260849045,2.0144927536234993,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-08-01,1h,supply,bearish_IPO_supply,2025-10-08T13:00:00Z,1.16325,1.16445,1.16274,1.16325,1.163595,1.16274,1.163595,1.16445,2025-10-08T21:00:00Z,2025-10-08T21:00:00Z,1.163595,1.16445,1.1618849999999998,0.0008550000000000502,true,true,2025-10-08T16:00:00Z,1.16052,bearish,3,5,NO,,,,2025-10-09T03:00:00Z,1.16448,S2_CLOSE_INVALIDATION,-1.2222222222221795,0.18713450292396563,1.3508771929823968,1.4678362573098624,false,
