classification,arm,instrument,window,strategy_timeframe,direction,ipo_kind,ipo_origin_timestamp,ipo_open,ipo_high,ipo_low,ipo_close,ipo_zone_high,ipo_zone_low,ipo_midpoint,ipo_extent_invalidation,ipo_touch_timestamp,entry_timestamp,entry_price,s2_price,target_price,risk_price,bos_required,bos_confirmed_before_entry,bos_timestamp,bos_structural_level,bos_direction,bars_origin_to_bos,bars_bos_to_entry,one_minute_ordering_used,one_minute_entry_timestamp,one_minute_target_timestamp,one_minute_s2_ordering,exit_timestamp,exit_price,exit_reason,realized_r,cost_r,mae_r,mfe_r,excluded_from_stats,ambiguity
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-07T05:00:00Z,1.0914,1.092,1.091,1.0919,1.0915,1.091,1.0915,1.092,2022-04-07T11:00:00Z,2022-04-07T11:00:00Z,1.0915,1.092,1.0904999999999996,0.000500000000000167,false,false,,,,,,NO,,,,2022-04-07T11:00:00Z,1.0904999999999996,TARGET,1.6800000000001067,0.31999999999989315,1.3999999999998223,4.799999999998312,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-07T05:00:00Z,1.0914,1.092,1.091,1.0919,1.0915,1.091,1.0915,1.092,2022-04-07T13:00:00Z,2022-04-07T13:00:00Z,1.0915,1.092,1.0904999999999996,0.000500000000000167,false,false,,,,,,NO,,,,2022-04-07T14:00:00Z,1.0904999999999996,TARGET,1.6800000000001067,0.31999999999989315,4.699999999998579,3.39999999999849,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-07T05:00:00Z,1.0914,1.092,1.091,1.0919,1.0915,1.091,1.0915,1.092,2022-04-07T15:00:00Z,2022-04-07T15:00:00Z,1.0915,1.092,1.0904999999999996,0.000500000000000167,false,false,,,,,,NO,,,,2022-04-07T15:00:00Z,1.0904999999999996,TARGET,1.6800000000001067,0.31999999999989315,0.10000000000017764,3.7999999999987564,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-07T17:00:00Z,1.0877,1.0893,1.0877,1.0883,1.0884999999999998,1.0877,1.0884999999999998,1.0893,2022-04-08T10:00:00Z,2022-04-08T10:00:00Z,1.0884999999999998,1.0893,1.0868999999999995,0.0008000000000001339,false,false,,,,,,NO,,,,2022-04-08T10:00:00Z,1.0868999999999995,TARGET,1.8000000000000336,0.19999999999996654,0.7500000000000694,2.6249999999992712,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-07T17:00:00Z,1.0877,1.0893,1.0877,1.0883,1.0884999999999998,1.0877,1.0884999999999998,1.0893,2022-04-08T18:00:00Z,2022-04-08T18:00:00Z,1.0884999999999998,1.0893,1.0868999999999995,0.0008000000000001339,false,false,,,,,,NO,,,,2022-04-10T19:00:00Z,1.09385,S2_CLOSE_INVALIDATION,-6.887499999999082,0.19999999999996654,8.24999999999882,1.8749999999994795,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-07T13:00:00Z,1.0914,1.09385,1.0907,1.0914,1.0922749999999999,1.0907,1.0922749999999999,1.09385,2022-04-10T20:00:00Z,2022-04-10T20:00:00Z,1.0922749999999999,1.09385,1.0891249999999997,0.001575000000000104,false,false,,,,,,NO,,,,2022-04-10T22:00:00Z,1.0891249999999997,TARGET,1.8984126984127052,0.10158730158729488,0.20634920634927573,2.3333333333330986,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,1.0875,2022-04-11T04:00:00Z,2022-04-11T04:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,false,false,,,,,,NO,,,,2022-04-11T05:00:00Z,1.0890000000000004,TARGET,1.6800000000001067,0.31999999999989315,0,2.5999999999988455,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-07T13:00:00Z,1.0914,1.09385,1.0907,1.0914,1.0922749999999999,1.0907,1.0922749999999999,1.09385,2022-04-11T09:00:00Z,2022-04-11T09:00:00Z,1.0922749999999999,1.09385,1.0891249999999997,0.001575000000000104,false,false,,,,,,NO,,,,2022-04-11T13:00:00Z,1.0891249999999997,TARGET,1.8984126984127052,0.10158730158729488,0.6825396825397385,2.714285714285412,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,1.0875,2022-04-11T17:00:00Z,2022-04-11T17:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,false,false,,,,,,NO,,,,2022-04-11T18:00:00Z,1.0890000000000004,TARGET,1.6800000000001067,0.31999999999989315,0.6000000000001776,2.9999999999986677,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,1.0875,2022-04-11T23:00:00Z,2022-04-11T23:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,false,false,,,,,,NO,,,,2022-04-12T01:00:00Z,1.0872,S2_CLOSE_INVALIDATION,-1.919999999999627,0.31999999999989315,2.6999999999994673,1.3999999999993782,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-04-08T17:00:00Z,1.0874,1.0875,1.08655,1.0872,1.0875,1.087025,1.087025,1.08655,2022-04-12T02:00:00Z,2022-04-12T02:00:00Z,1.087025,1.08655,1.087975,0.0004750000000000032,false,false,,,,,,NO,,,,2022-04-12T04:00:00Z,1.087975,TARGET,1.6631578947368444,0.33684210526315567,0.6842105263155926,2.6842105263160603,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-11T14:00:00Z,1.0881,1.08985,1.0879,1.0897,1.088875,1.0879,1.088875,1.08985,2022-04-12T12:00:00Z,2022-04-12T12:00:00Z,1.088875,1.08985,1.0869250000000001,0.0009749999999999481,false,false,,,,,,NO,,,,2022-04-12T12:00:00Z,1.0869250000000001,TARGET,1.8358974358974272,0.16410256410257285,1.4615384615385492,3.769230769231067,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-11T14:00:00Z,1.0881,1.08985,1.0879,1.0897,1.088875,1.0879,1.088875,1.08985,2022-04-12T14:00:00Z,2022-04-12T14:00:00Z,1.088875,1.08985,1.0869250000000001,0.0009749999999999481,false,false,,,,,,NO,,,,2022-04-12T15:00:00Z,1.0869250000000001,TARGET,1.8358974358974272,0.16410256410257285,0.025641025640967246,3.8717948717951636,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-17T22:00:00Z,1.0808,1.08215,1.0804,1.08215,1.081275,1.0804,1.081275,1.08215,2022-04-18T11:00:00Z,2022-04-18T11:00:00Z,1.081275,1.08215,1.079525,0.0008749999999999591,false,false,,,,,,NO,,,,2022-04-18T14:00:00Z,1.079525,TARGET,1.8171428571428485,0.1828571428571514,0.2571428571427774,2.428571428571465,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-18T19:00:00Z,1.0784,1.0785,1.0778,1.0784,1.07815,1.0778,1.07815,1.0785,2022-04-19T04:00:00Z,2022-04-19T04:00:00Z,1.07815,1.0785,1.0774499999999998,0.0003500000000000725,false,false,,,,,,NO,,,,2022-04-19T04:00:00Z,1.0774499999999998,TARGET,1.5428571428572375,0.45714285714276254,0.14285714285741474,3.857142857141951,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-04-20T11:00:00Z,1.0859,1.0859,1.0825,1.0828,1.0859,1.0842,1.0842,1.0825,2022-04-20T17:00:00Z,2022-04-20T17:00:00Z,1.0842,1.0825,1.0876000000000001,0.0017000000000000348,false,false,,,,,,NO,,,,2022-04-21T06:00:00Z,1.0876000000000001,TARGET,1.9058823529411784,0.09411764705882161,1.058823529411757,3.5882352941175704,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-28T14:00:00Z,1.0508,1.052,1.0482,1.0515,1.0501,1.0482,1.0501,1.052,2022-04-28T22:00:00Z,2022-04-28T22:00:00Z,1.0501,1.052,1.0463,0.0019000000000000128,false,false,,,,,,NO,,,,2022-04-29T05:00:00Z,1.05375,S2_CLOSE_INVALIDATION,-2.005263157894687,0.08421052631578892,2.131578947368347,0.4736842105263773,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-28T07:00:00Z,1.0522,1.0564,1.0515,1.0555,1.05395,1.0515,1.05395,1.0564,2022-04-29T06:00:00Z,2022-04-29T06:00:00Z,1.05395,1.0564,1.0490499999999998,0.0024500000000000632,false,false,,,,,,NO,,,,2022-04-29T08:00:00Z,1.05695,S2_CLOSE_INVALIDATION,-1.2897959183673602,0.0653061224489779,2.142857142857078,0.30612244897959556,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-29T09:00:00Z,1.0569,1.058,1.0566,1.0578,1.0573000000000001,1.0566,1.0573000000000001,1.058,2022-04-29T17:00:00Z,2022-04-29T17:00:00Z,1.0573000000000001,1.058,1.0559000000000003,0.0006999999999999229,false,false,,,,,,NO,,,,2022-04-29T17:00:00Z,1.0559000000000003,TARGET,1.7714285714285463,0.22857142857145377,0.8571428571428571,3.5000000000004756,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-02T10:00:00Z,1.0527,1.0529,1.052,1.0527,1.0524499999999999,1.052,1.0524499999999999,1.0529,2022-05-03T00:00:00Z,2022-05-03T00:00:00Z,1.0524499999999999,1.0529,1.0515499999999998,0.00045000000000006146,false,false,,,,,,NO,,,,2022-05-03T00:00:00Z,1.0515499999999998,TARGET,1.644444444444493,0.355555555555507,0.3333333333334978,3.5555555555546783,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-02T13:00:00Z,1.0511,1.0528,1.05035,1.0525,1.051575,1.05035,1.051575,1.0528,2022-05-03T01:00:00Z,2022-05-03T01:00:00Z,1.051575,1.0528,1.0491249999999999,0.0012250000000000316,false,false,,,,,,NO,,,,2022-05-03T11:00:00Z,1.0539,S2_CLOSE_INVALIDATION,-2.0285714285714844,0.1306122448979558,2.1428571428571686,1.7755102040814366,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-29T09:00:00Z,1.0569,1.058,1.0566,1.0578,1.0573000000000001,1.0566,1.0573000000000001,1.058,2022-05-03T12:00:00Z,2022-05-03T12:00:00Z,1.0573000000000001,1.058,1.0559000000000003,0.0006999999999999229,false,false,,,,,,NO,,,,2022-05-03T12:00:00Z,1.0559000000000003,TARGET,1.7714285714285463,0.22857142857145377,0.6428571428569843,4.928571428572222,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-04-29T17:00:00Z,1.0549,1.0579,1.05485,1.0573,1.056375,1.05485,1.056375,1.0579,2022-05-03T14:00:00Z,2022-05-03T14:00:00Z,1.056375,1.0579,1.053325,0.0015249999999999986,false,false,,,,,,NO,,,,2022-05-03T15:00:00Z,1.053325,TARGET,1.8950819672131147,0.10491803278688536,0.01639344262291263,2.1147540983606796,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-05T19:00:00Z,1.0518,1.0551,1.0518,1.055,1.05345,1.0518,1.05345,1.0551,2022-05-06T07:00:00Z,2022-05-06T07:00:00Z,1.05345,1.0551,1.0501500000000001,0.0016499999999999293,false,false,,,,,,NO,,,,2022-05-06T07:00:00Z,1.0501500000000001,TARGET,1.9030303030302989,0.09696969696970113,0.5757575757576043,2.8787878787880214,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-09T01:00:00Z,1.0519,1.0527,1.0514,1.0524,1.05205,1.0514,1.05205,1.0527,2022-05-09T08:00:00Z,2022-05-09T08:00:00Z,1.05205,1.0527,1.0507499999999999,0.0006500000000000394,false,false,,,,,,NO,,,,2022-05-09T08:00:00Z,1.0507499999999999,TARGET,1.7538461538461687,0.24615384615383124,0,2.9230769230767653,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-06T19:00:00Z,1.0547,1.0556,1.0537,1.0548,1.05465,1.0537,1.05465,1.0556,2022-05-09T10:00:00Z,2022-05-09T10:00:00Z,1.05465,1.0556,1.05275,0.0009500000000000064,false,false,,,,,,NO,,,,2022-05-09T10:00:00Z,1.05275,TARGET,1.831578947368422,0.16842105263157783,0.368421052631419,2.157894736842204,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-06T14:00:00Z,1.0574,1.0587,1.0557,1.05815,1.0572,1.0557,1.0572,1.0587,2022-05-09T17:00:00Z,2022-05-09T17:00:00Z,1.0572,1.0587,1.0541999999999998,0.0015000000000000568,false,false,,,,,,NO,,,,2022-05-10T09:00:00Z,1.0541999999999998,TARGET,1.8933333333333373,0.10666666666666264,0.9000000000000888,2.333333333333136,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-06T14:00:00Z,1.0574,1.0587,1.0557,1.05815,1.0572,1.0557,1.0572,1.0587,2022-05-11T09:00:00Z,2022-05-11T09:00:00Z,1.0572,1.0587,1.0541999999999998,0.0015000000000000568,false,false,,,,,,NO,,,,2022-05-11T12:00:00Z,1.0541999999999998,TARGET,1.8933333333333373,0.10666666666666264,0.26666666666677524,4.599999999999763,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-05-09T14:00:00Z,1.0532,1.0534,1.0517,1.0527,1.0534,1.05255,1.05255,1.0517,2022-05-11T17:00:00Z,2022-05-11T17:00:00Z,1.05255,1.0517,1.0542500000000001,0.0008500000000000174,false,false,,,,,,NO,,,,2022-05-11T19:00:00Z,1.0516,S2_CLOSE_INVALIDATION,-1.3058823529411574,0.18823529411764323,1.3529411764708035,1.235294117647028,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-05-19T03:00:00Z,1.0497,1.0507,1.0496,1.05005,1.05015,1.0496,1.05015,1.0507,2022-05-19T08:00:00Z,2022-05-19T08:00:00Z,1.05015,1.0507,1.0490499999999998,0.0005500000000000504,false,false,,,,,,NO,,,,2022-05-19T08:00:00Z,1.0490499999999998,TARGET,1.7090909090909356,0.29090909090906425,1.3636363636362903,3.909090909090322,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-05-20T02:00:00Z,1.0573,1.0574,1.0556,1.0559,1.0574,1.0565,1.0565,1.0556,2022-05-20T13:00:00Z,2022-05-20T13:00:00Z,1.0565,1.0556,1.0582999999999998,0.0008999999999999009,false,false,,,,,,NO,,,,2022-05-20T16:00:00Z,1.0549,S2_CLOSE_INVALIDATION,-1.955555555555822,0.17777777777779738,2.8333333333337034,0.6666666666666666,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-05-30T03:00:00Z,1.07455,1.0748,1.0738,1.0745,1.0748,1.0743,1.0743,1.0738,2022-05-30T07:00:00Z,2022-05-30T07:00:00Z,1.0743,1.0738,1.0753,0.0004999999999999449,false,false,,,,,,NO,,,,2022-05-30T07:00:00Z,1.0753,TARGET,1.6799999999999646,0.32000000000003526,0.500000000000222,3.400000000000444,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-05-30T03:00:00Z,1.07455,1.0748,1.0738,1.0745,1.0748,1.0743,1.0743,1.0738,2022-05-31T02:00:00Z,2022-05-31T02:00:00Z,1.0743,1.0738,1.0753,0.0004999999999999449,false,false,,,,,,NO,,,,2022-05-31T02:00:00Z,1.0753,TARGET,1.6799999999999646,0.32000000000003526,0.2,3.000000000000444,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-05-30T00:00:00Z,1.073,1.0735,1.07285,1.0729,1.0735,1.073175,1.073175,1.07285,2022-05-31T06:00:00Z,2022-05-31T06:00:00Z,1.073175,1.07285,1.0738249999999998,0.0003249999999999087,false,false,,,,,,NO,,,,2022-05-31T06:00:00Z,1.0738249999999998,TARGET,1.5076923076921693,0.49230769230783067,1.1538461538465217,6.230769230770807,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-06-02T18:00:00Z,1.0745,1.0749,1.0739,1.0739,1.0749,1.0744,1.0744,1.0739,2022-06-03T09:00:00Z,2022-06-03T09:00:00Z,1.0744,1.0739,1.0754,0.0004999999999999449,false,false,,,,,,NO,,,,2022-06-03T09:00:00Z,1.0754,TARGET,1.6799999999999646,0.32000000000003526,0.10000000000022205,2.4,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-06-06T06:00:00Z,1.0727,1.0734,1.07185,1.0724,1.0734,1.072625,1.072625,1.07185,2022-06-06T10:00:00Z,2022-06-06T10:00:00Z,1.072625,1.07185,1.0741749999999999,0.0007749999999999702,false,false,,,,,,NO,,,,2022-06-06T10:00:00Z,1.0741749999999999,TARGET,1.7935483870967661,0.20645161290323377,0.22580645161295868,2.612903225806766,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-06-09T00:00:00Z,1.0717,1.0718,1.07095,1.0712,1.0718,1.0713750000000002,1.0713750000000002,1.07095,2022-06-09T06:00:00Z,2022-06-09T06:00:00Z,1.0713750000000002,1.07095,1.0722250000000004,0.0004250000000001197,false,false,,,,,,NO,,,,2022-06-09T07:00:00Z,1.0702,S2_CLOSE_INVALIDATION,-3.1411764705876988,0.3764705882351881,2.764705882352511,1.4705882352934108,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-06-15T23:00:00Z,1.0444,1.0459,1.0443,1.0457,1.0451000000000001,1.0443,1.0451000000000001,1.0459,2022-06-16T03:00:00Z,2022-06-16T03:00:00Z,1.0451000000000001,1.0459,1.0435000000000003,0.0007999999999999119,false,false,,,,,,NO,,,,2022-06-16T05:00:00Z,1.0435000000000003,TARGET,1.799999999999978,0.20000000000002205,0.12499999999972244,3.250000000000555,false,
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,demand,bullish_IPO_demand,2022-06-20T23:00:00Z,1.05185,1.0521,1.0514,1.0518,1.0521,1.05175,1.05175,1.0514,2022-06-21T06:00:00Z,2022-06-21T06:00:00Z,1.05175,1.0514,1.05245,0.0003500000000000725,false,false,,,,,,NO,,,,2022-06-21T06:00:00Z,1.05245,TARGET,1.5428571428572375,0.45714285714276254,0.8571428571425852,4.142857142856146,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-06-22T03:00:00Z,1.05095,1.0515,1.0507,1.0511,1.0511,1.0507,1.0511,1.0515,2022-06-22T08:00:00Z,2022-06-22T08:00:00Z,1.0511,1.0515,1.0502999999999996,0.000400000000000178,false,false,,,,,,NO,,,,2022-06-22T08:00:00Z,1.0502999999999996,TARGET,1.600000000000178,0.39999999999982205,0.8749999999997918,4.249999999997641,false,SAME_BAR_ENTRY_AND_EXIT
BOS_REMOVED,CONTROL,EUR/USD,EURUSD_2022-04-01,1h,supply,bearish_IPO_supply,2022-06-23T06:00:00Z,1.057,1.0579,1.0558,1.05775,1.05685,1.0558,1.05685,1.0579,2022-06-24T14:00:00Z,2022-06-24T14:00:00Z,1.05685,1.0579,1.05475,0.0010499999999999954,false,false,,,,,,NO,,,,2022-06-24T14:00:00Z,1.05475,TARGET,1.8476190476190468,0.15238095238095306,0.33333333333319237,3.2380952380953185,false,SAME_BAR_ENTRY_AND_EXIT
