arm,instrument,ipo_timeframe,window,direction,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,zone_high,zone_low,midpoint,touch_time,entry_time,entry_price,s2_price,target_price,risk_price,m1_entry_time,m1_target_time,s2_invalidation_time,exit_time,exit_price,exit_reason,gross_r,cost_r,net_r,ordering_resolution,ambiguity_detail,frozen_engine_reason,precedence_disagreement,mae_r,mfe_r,bars_to_exit,holding_minutes,blocked_by,excluded_from_stats
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-03-22T13:00:00Z,1.1016,1.1041,1.1016,1.1041,1.10285,1.1016,1.10285,2022-03-25T01:00:00Z,2022-03-25T01:00:00Z,1.10285,1.1041,1.1003500000000002,0.0012499999999999734,2022-03-25T01:44:00Z,2022-03-25T09:10:00Z,2022-03-29T10:00:00Z,2022-03-25T09:10:00Z,1.1003500000000002,TARGET,2,0.12800000000000275,1.8719999999999972,1M_RESOLVED,,TARGET,false,0.7599999999998437,2.2000000000000712,8,446,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-03-28T08:00:00Z,1.0952,1.0998,1.0945,1.0991,1.09715,1.0945,1.09715,2022-03-28T15:00:00Z,2022-03-28T15:00:00Z,1.09715,1.0998,1.09185,0.002650000000000041,2022-03-28T15:00:00Z,,2022-03-29T06:00:00Z,2022-03-29T06:00:00Z,1.1005,S2_CLOSE_INVALIDATION,-1.2641509433961933,0.0603773584905651,-1.3245283018867584,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.4339622641509306,0.20754716981133656,15,900,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-29T00:00:00Z,1.09925,1.0997,1.097,1.0974,1.0997,1.09835,1.09835,2022-03-29T08:00:00Z,2022-03-29T08:00:00Z,1.09835,1.097,1.1010499999999999,0.0013499999999999623,2022-03-29T08:52:00Z,2022-03-29T09:08:00Z,2022-04-04T17:00:00Z,2022-03-29T09:08:00Z,1.1010499999999999,TARGET,2,0.11851851851852184,1.8814814814814782,1M_RESOLVED,,TARGET,false,0.6296296296296601,4.629629629629824,1,16,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-03-01T20:00:00Z,1.1123,1.1133,1.1116,1.1133,1.11245,1.1116,1.11245,2022-03-29T12:00:00Z,2022-03-29T12:00:00Z,1.11245,1.1133,1.11075,0.0008500000000000174,2022-03-29T12:48:00Z,2022-03-29T13:03:00Z,2022-03-30T08:00:00Z,2022-03-29T13:03:00Z,1.11075,TARGET,2,0.18823529411764323,1.8117647058823567,1M_RESOLVED,,TARGET,false,0.5294117647059439,5.352941176470281,0,15,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-03-02T16:00:00Z,1.1068,1.1145,1.1064,1.1103,1.1104500000000002,1.1064,1.1104500000000002,2022-03-29T13:00:00Z,2022-03-29T13:00:00Z,1.1104500000000002,1.1145,1.1023500000000004,0.004049999999999887,2022-03-29T13:00:00Z,,2022-03-30T08:00:00Z,2022-03-30T08:00:00Z,1.1156,S2_CLOSE_INVALIDATION,-1.2716049382715826,0.039506172839507275,-1.3111111111110898,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.2962962962962719,0.8024691358025402,19,1140,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-30T04:00:00Z,1.1115,1.1121,1.1109,1.1111,1.1121,1.1115,1.1115,2022-03-30T12:00:00Z,2022-03-30T12:00:00Z,1.1115,1.1109,1.1126999999999998,0.0005999999999999339,2022-03-30T12:29:00Z,2022-03-30T12:37:00Z,2022-03-31T10:00:00Z,2022-03-30T12:37:00Z,1.1126999999999998,TARGET,2,0.2666666666666961,1.7333333333333039,1M_RESOLVED,,TARGET,false,0.4166666666664816,4.250000000000555,0,8,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-30T17:00:00Z,1.1157,1.1157,1.1149,1.1149,1.1157,1.1153,1.1153,2022-03-31T06:00:00Z,2022-03-31T06:00:00Z,1.1153,1.1149,1.1160999999999999,0.00039999999999995595,2022-03-31T06:36:00Z,2022-03-31T06:39:00Z,2022-03-31T08:00:00Z,2022-03-31T06:39:00Z,1.1160999999999999,TARGET,2,0.4000000000000441,1.599999999999956,1M_RESOLVED,,TARGET,false,0.25,5.000000000000555,0,3,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-30T04:00:00Z,1.1115,1.1121,1.1109,1.1111,1.1121,1.1115,1.1115,2022-03-31T08:00:00Z,2022-03-31T08:00:00Z,1.1115,1.1109,1.1126999999999998,0.0005999999999999339,2022-03-31T08:43:00Z,2022-03-31T08:56:00Z,2022-03-31T10:00:00Z,2022-03-31T08:56:00Z,1.1126999999999998,TARGET,2,0.2666666666666961,1.7333333333333039,1M_RESOLVED,,TARGET,false,0.3333333333333333,6.00000000000074,0,13,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-29T17:00:00Z,1.108,1.1083,1.1072,1.1078,1.1083,1.10775,1.10775,2022-03-31T13:00:00Z,2022-03-31T13:00:00Z,1.10775,1.1072,1.1088500000000001,0.0005500000000000504,2022-03-31T13:13:00Z,2022-03-31T13:30:00Z,2022-03-31T18:00:00Z,2022-03-31T13:30:00Z,1.1088500000000001,TARGET,2,0.29090909090906425,1.7090909090909356,1M_RESOLVED,,TARGET,false,1.6363636363637097,5.454545454544757,0,17,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-29T23:00:00Z,1.1093,1.1095,1.109,1.1092,1.1095,1.1092499999999998,1.1092499999999998,2022-03-31T14:00:00Z,2022-03-31T14:00:00Z,1.1092499999999998,1.109,1.1097499999999996,0.00024999999999986144,2022-03-31T14:00:00Z,2022-03-31T14:54:00Z,2022-03-31T16:00:00Z,2022-03-31T14:54:00Z,1.1097499999999996,TARGET,2,0.6400000000003547,1.3599999999996453,1M_RESOLVED,,TARGET,false,8.600000000004263,16.200000000009414,0,54,other_tf_refusals=106,false
