arm,instrument,ipo_timeframe,window,direction,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,zone_high,zone_low,midpoint,touch_time,entry_time,entry_price,s2_price,target_price,risk_price,m1_entry_time,m1_target_time,s2_invalidation_time,exit_time,exit_price,exit_reason,gross_r,cost_r,net_r,ordering_resolution,ambiguity_detail,frozen_engine_reason,precedence_disagreement,mae_r,mfe_r,bars_to_exit,holding_minutes,blocked_by,excluded_from_stats
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-12-16T00:00:00Z,1.050943,1.05234,1.05089,1.051192,1.051615,1.05089,1.051615,2025-01-27T08:00:00Z,2025-01-27T08:00:00Z,1.051615,1.05234,1.0501649999999998,0.0007250000000000867,2025-01-27T11:13:00Z,2025-01-27T15:30:00Z,2025-03-04T08:00:00Z,2025-01-27T15:30:00Z,1.0501649999999998,TARGET,2,0.22068965517238742,1.7793103448276126,1M_RESOLVED,,TARGET,false,0.3379310344827882,8.544827586205807,0,257,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-12-10T20:00:00Z,1.05268,1.05323,1.05234,1.053127,1.052785,1.05234,1.052785,2025-01-27T12:00:00Z,2025-01-27T12:00:00Z,1.052785,1.05323,1.051895,0.0004450000000000287,2025-01-27T12:54:00Z,2025-01-27T12:54:00Z,2025-03-04T08:00:00Z,2025-01-27T12:54:00Z,1.051895,TARGET,2,0.35955056179772965,1.6404494382022703,1M_RESOLVED,,TARGET,false,1.2921348314605732,7.674157303370669,0,0,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-01-23T04:00:00Z,1.04089,1.04131,1.03899,1.04002,1.04131,1.0401500000000001,1.0401500000000001,2025-01-29T12:00:00Z,2025-01-29T12:00:00Z,1.0401500000000001,1.03899,1.0424700000000002,0.0011600000000000499,2025-01-29T12:00:00Z,2025-01-29T15:44:00Z,2025-01-31T00:00:00Z,2025-01-29T15:44:00Z,1.0424700000000002,TARGET,2,0.1379310344827527,1.8620689655172473,1M_RESOLVED,,TARGET,false,1.672413793103422,2.241379310344676,0,224,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-01-23T04:00:00Z,1.04089,1.04131,1.03899,1.04002,1.04131,1.0401500000000001,1.0401500000000001,2025-01-30T12:00:00Z,2025-01-30T12:00:00Z,1.0401500000000001,1.03899,1.0424700000000002,0.0011600000000000499,2025-01-30T12:00:00Z,2025-01-30T13:49:00Z,2025-01-31T00:00:00Z,2025-01-30T13:49:00Z,1.0424700000000002,TARGET,2,0.1379310344827527,1.8620689655172473,1M_RESOLVED,,TARGET,false,0.9827586206897344,5.767241379309978,0,109,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-01-23T04:00:00Z,1.04089,1.04131,1.03899,1.04002,1.04131,1.0401500000000001,1.0401500000000001,2025-01-30T20:00:00Z,2025-01-30T20:00:00Z,1.0401500000000001,1.03899,1.0424700000000002,0.0011600000000000499,2025-01-30T20:38:00Z,,2025-01-31T00:00:00Z,2025-01-31T00:00:00Z,1.038508,S2_CLOSE_INVALIDATION,-1.415517241379373,0.1379310344827527,-1.5534482758621257,HTF_UNAMBIGUOUS,,TARGET,true,1.474137931034506,2.6982758620687246,0,202,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-01-14T00:00:00Z,1.026388,1.02644,1.02381,1.02486,1.02644,1.025125,1.025125,2025-02-02T20:00:00Z,2025-02-02T20:00:00Z,1.025125,1.02381,1.027755,0.001314999999999955,2025-02-02T22:31:00Z,,2025-02-03T00:00:00Z,2025-02-03T00:00:00Z,1.022158,S2_CLOSE_INVALIDATION,-2.256273764258757,0.12167300380228553,-2.3779467680610424,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,3.1673003802282254,1.5551330798478498,1,89,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-01-30T12:00:00Z,1.039195,1.04684,1.03901,1.04313,1.0429249999999999,1.03901,1.0429249999999999,2025-02-05T12:00:00Z,2025-02-05T12:00:00Z,1.0429249999999999,1.04684,1.0350949999999997,0.003915000000000113,2025-02-05T15:00:00Z,2025-02-07T13:32:00Z,2025-02-14T12:00:00Z,2025-02-07T13:32:00Z,1.0350949999999997,TARGET,2,0.04086845466155693,1.959131545338443,1M_RESOLVED,,TARGET,false,0.3920817369093282,2.621966794380504,12,2792,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-01-30T12:00:00Z,1.039195,1.04684,1.03901,1.04313,1.0429249999999999,1.03901,1.0429249999999999,2025-02-12T16:00:00Z,2025-02-12T16:00:00Z,1.0429249999999999,1.04684,1.0350949999999997,0.003915000000000113,2025-02-12T18:00:00Z,,2025-02-14T12:00:00Z,2025-02-14T12:00:00Z,1.05085,S2_CLOSE_INVALIDATION,-2.024265644955288,0.04086845466155693,-2.065134099616845,HTF_UNAMBIGUOUS,,TARGET,true,0.024265644955344966,2.0217113665388675,0,2520,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-01-30T12:00:00Z,1.039195,1.04684,1.03901,1.04313,1.0429249999999999,1.03901,1.0429249999999999,2025-02-13T08:00:00Z,2025-02-13T08:00:00Z,1.0429249999999999,1.04684,1.0350949999999997,0.003915000000000113,2025-02-13T10:17:00Z,,2025-02-14T12:00:00Z,2025-02-14T12:00:00Z,1.05085,S2_CLOSE_INVALIDATION,-2.024265644955288,0.04086845466155693,-2.065134099616845,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,2.1800766283524737,1.4495530012770654,7,1543,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-01-24T12:00:00Z,1.04861,1.0521,1.04635,1.05165,1.0492249999999999,1.04635,1.0492249999999999,2025-02-14T20:00:00Z,2025-02-14T20:00:00Z,1.0492249999999999,1.0521,1.0434749999999995,0.002875000000000183,2025-02-14T20:00:00Z,2025-02-19T09:01:00Z,2025-03-04T08:00:00Z,2025-02-19T09:01:00Z,1.0434749999999995,TARGET,2,0.05565217391303994,1.94434782608696,1M_RESOLVED,,TARGET,false,0.5095652173912891,2.561739130434565,16,6541,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-02-13T08:00:00Z,1.042593,1.04295,1.03922,1.04031,1.04295,1.041085,1.041085,2025-02-19T16:00:00Z,2025-02-19T16:00:00Z,1.041085,1.03922,1.044815,0.0018650000000000055,2025-02-19T16:18:00Z,2025-02-20T13:17:00Z,2025-02-28T00:00:00Z,2025-02-20T13:17:00Z,1.044815,TARGET,2,0.08579088471849841,1.9142091152815015,1M_RESOLVED,,TARGET,false,0.5442359249329679,3.4879356568364415,5,1259,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-02-17T00:00:00Z,1.04888,1.05069,1.04852,1.04946,1.049605,1.04852,1.049605,2025-02-20T16:00:00Z,2025-02-20T16:00:00Z,1.049605,1.05069,1.047435,0.0010850000000000026,2025-02-20T18:15:00Z,2025-02-21T08:15:00Z,2025-02-24T00:00:00Z,2025-02-21T08:15:00Z,1.047435,TARGET,2,0.1474654377880181,1.852534562211982,1M_RESOLVED,,TARGET,false,0.7235023041474966,2.953917050691147,0,840,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-01-24T12:00:00Z,1.04861,1.0521,1.04635,1.05165,1.0492249999999999,1.04635,1.0492249999999999,2025-02-21T00:00:00Z,2025-02-21T00:00:00Z,1.0492249999999999,1.0521,1.0434749999999995,0.002875000000000183,2025-02-21T00:00:00Z,2025-02-27T13:53:00Z,2025-03-04T08:00:00Z,2025-02-27T13:53:00Z,1.0434749999999995,TARGET,2,0.05565217391303994,1.94434782608696,1M_RESOLVED,,TARGET,false,1.2921739130434429,2.8852173913041437,28,9473,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-02-12T00:00:00Z,1.036377,1.03682,1.03537,1.036185,1.03682,1.036095,1.036095,2025-02-28T16:00:00Z,2025-02-28T16:00:00Z,1.036095,1.03537,1.0375450000000002,0.0007250000000000867,2025-02-28T19:03:00Z,2025-02-28T20:56:00Z,,2025-02-28T20:56:00Z,1.0375450000000002,TARGET,2,0.22068965517238742,1.7793103448276126,HTF_UNAMBIGUOUS,,TARGET,false,0.18620689655169667,7.02758620689581,0,113,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-02-28T12:00:00Z,1.03987,1.04205,1.0393,1.040002,1.0406749999999998,1.0393,1.0406749999999998,2025-03-02T20:00:00Z,2025-03-02T20:00:00Z,1.0406749999999998,1.04205,1.0379249999999995,0.0013750000000001261,2025-03-02T22:00:00Z,,2025-03-03T08:00:00Z,2025-03-03T08:00:00Z,1.04527,S2_CLOSE_INVALIDATION,-3.3418181818179673,0.1163636363636257,-3.458181818181593,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,3.7636363636361287,1.3563636363633544,3,600,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-01-24T12:00:00Z,1.04861,1.0521,1.04635,1.05165,1.0492249999999999,1.04635,1.0492249999999999,2025-03-03T12:00:00Z,2025-03-03T12:00:00Z,1.0492249999999999,1.0521,1.0434749999999995,0.002875000000000183,2025-03-03T15:00:00Z,,2025-03-04T08:00:00Z,2025-03-04T08:00:00Z,1.054428,S2_CLOSE_INVALIDATION,-1.8097391304346913,0.05565217391303994,-1.8653913043477313,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.8417391304346826,1.386086956521618,5,1020,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-11-13T08:00:00Z,1.060293,1.06386,1.05929,1.063762,1.061575,1.05929,1.061575,2025-03-05T00:00:00Z,2025-03-05T00:00:00Z,1.061575,1.06386,1.0570049999999998,0.0022850000000000925,2025-03-05T00:00:00Z,,2025-03-05T04:00:00Z,2025-03-05T04:00:00Z,1.06746,S2_CLOSE_INVALIDATION,-2.575492341356631,0.07002188183807156,-2.6455142231947026,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,2.6805251641137464,0.6192560175054209,1,240,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-11-11T00:00:00Z,1.071318,1.07283,1.07082,1.071687,1.071825,1.07082,1.071825,2025-03-05T08:00:00Z,2025-03-05T08:00:00Z,1.071825,1.07283,1.0698150000000002,0.0010049999999999226,2025-03-05T09:31:00Z,2025-03-05T10:22:00Z,2025-03-05T12:00:00Z,2025-03-05T10:22:00Z,1.0698150000000002,TARGET,2,0.15920398009951475,1.8407960199004854,1M_RESOLVED,,TARGET,false,0.4228855721392342,5.955223880597602,0,51,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-11-07T12:00:00Z,1.07592,1.08256,1.07563,1.081107,1.0790950000000001,1.07563,1.0790950000000001,2025-03-05T20:00:00Z,2025-03-05T20:00:00Z,1.0790950000000001,1.08256,1.0721650000000005,0.0034649999999998293,2025-03-05T20:00:00Z,,2025-03-07T04:00:00Z,2025-03-07T04:00:00Z,1.082993,S2_CLOSE_INVALIDATION,-1.124963924963968,0.04617604617604845,-1.1711399711400166,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.842712842712894,0.7489177489178219,8,1920,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-10-11T04:00:00Z,1.09397,1.09458,1.09319,1.09447,1.0938850000000002,1.09319,1.0938850000000002,2025-03-11T16:00:00Z,2025-03-11T16:00:00Z,1.0938850000000002,1.09458,1.0924950000000004,0.0006949999999998902,2025-03-11T18:00:00Z,2025-03-11T19:51:00Z,2025-03-18T16:00:00Z,2025-03-11T19:51:00Z,1.0924950000000004,TARGET,2,0.2302158273381659,1.7697841726618342,1M_RESOLVED,,TARGET,false,1.3021582733810857,3.0719424460439675,0,111,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-11-05T20:00:00Z,1.09312,1.09378,1.09118,1.093408,1.0924800000000001,1.09118,1.0924800000000001,2025-03-17T16:00:00Z,2025-03-17T16:00:00Z,1.0924800000000001,1.09378,1.0898800000000004,0.0012999999999998568,2025-03-17T16:35:00Z,2025-03-18T12:37:00Z,2025-03-18T16:00:00Z,2025-03-18T12:37:00Z,1.0898800000000004,TARGET,2,0.12307692307693664,1.8769230769230634,1M_RESOLVED,,TARGET,false,2.3230769230770254,2.507692307692615,5,1202,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2024-10-11T12:00:00Z,1.0931,1.09528,1.09258,1.094137,1.09393,1.09258,1.09393,2025-03-18T20:00:00Z,2025-03-18T20:00:00Z,1.09393,1.09528,1.0912300000000001,0.0013499999999999623,2025-03-18T20:00:00Z,2025-03-19T07:09:00Z,,2025-03-19T07:09:00Z,1.0912300000000001,TARGET,2,0.11851851851852184,1.8814814814814782,HTF_UNAMBIGUOUS,,TARGET,false,0.77037037037034,4.925925925926096,2,669,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-03-17T04:00:00Z,1.08835,1.08944,1.08684,1.08765,1.08944,1.08814,1.08814,2025-03-19T12:00:00Z,2025-03-19T12:00:00Z,1.08814,1.08684,1.0907400000000003,0.0013000000000000789,2025-03-19T15:35:00Z,2025-03-19T18:42:00Z,2025-03-20T08:00:00Z,2025-03-19T18:42:00Z,1.0907400000000003,TARGET,2,0.12307692307691562,1.8769230769230845,1M_RESOLVED,,TARGET,false,0.47692307692309793,2.815384615384442,0,187,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-03-17T04:00:00Z,1.08835,1.08944,1.08684,1.08765,1.08944,1.08814,1.08814,2025-03-20T04:00:00Z,2025-03-20T04:00:00Z,1.08814,1.08684,1.0907400000000003,0.0013000000000000789,2025-03-20T07:29:00Z,,2025-03-20T08:00:00Z,2025-03-20T08:00:00Z,1.08499,S2_CLOSE_INVALIDATION,-2.4230769230769362,0.12307692307691562,-2.5461538461538518,HTF_UNAMBIGUOUS,,TARGET,true,1.3000000000000682,2.269230769230467,0,31,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-03-10T04:00:00Z,1.08317,1.08452,1.08105,1.0823,1.08452,1.0827849999999999,1.0827849999999999,2025-03-21T08:00:00Z,2025-03-21T08:00:00Z,1.0827849999999999,1.08105,1.0862549999999995,0.00173499999999982,2025-03-21T08:19:00Z,,2025-03-21T12:00:00Z,2025-03-21T12:00:00Z,1.08068,S2_CLOSE_INVALIDATION,-1.2132564841498674,0.09221902017292023,-1.3054755043227877,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.8299711815563442,1.9567723342941723,1,221,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-03-06T00:00:00Z,1.079417,1.08206,1.07869,1.079012,1.08206,1.080375,1.080375,2025-03-24T12:00:00Z,2025-03-24T12:00:00Z,1.080375,1.07869,1.0837450000000004,0.0016850000000001586,2025-03-24T13:51:00Z,,2025-03-26T00:00:00Z,2025-03-26T00:00:00Z,1.07861,S2_CLOSE_INVALIDATION,-1.047477744807033,0.09495548961423439,-1.1424332344212673,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.6053412462907566,1.8486646884271132,9,2049,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,demand,2025-03-06T20:00:00Z,1.08017,1.08038,1.07748,1.078747,1.08038,1.07893,1.07893,2025-03-26T04:00:00Z,2025-03-26T04:00:00Z,1.07893,1.07748,1.0818299999999998,0.0014499999999999513,2025-03-26T04:00:00Z,,2025-03-26T16:00:00Z,2025-03-26T16:00:00Z,1.075093,S2_CLOSE_INVALIDATION,-2.646206896551722,0.11034482758621061,-2.7565517241379327,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,3.158620689655298,0.951724137931176,3,720,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-03-26T08:00:00Z,1.07864,1.08031,1.07851,1.07925,1.0794100000000002,1.07851,1.0794100000000002,2025-03-27T12:00:00Z,2025-03-27T12:00:00Z,1.0794100000000002,1.08031,1.0776100000000004,0.0008999999999999009,2025-03-27T12:14:00Z,2025-03-27T13:55:00Z,2025-03-28T12:00:00Z,2025-03-27T13:55:00Z,1.0776100000000004,TARGET,2,0.17777777777779738,1.8222222222222026,1M_RESOLVED,,TARGET,false,3.055555555555679,2.0000000000004934,0,101,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-04-01,supply,2025-03-25T08:00:00Z,1.07876,1.08281,1.07767,1.0818,1.0802399999999999,1.07767,1.0802399999999999,2025-03-27T16:00:00Z,2025-03-27T16:00:00Z,1.0802399999999999,1.08281,1.0750999999999995,0.0025700000000001832,2025-03-27T17:07:00Z,,2025-03-31T00:00:00Z,2025-03-31T00:00:00Z,1.08332,S2_CLOSE_INVALIDATION,-1.198443579766527,0.06225680933851697,-1.260700389105044,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.7081712062256043,1.5136186770426738,9,4733,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-03-18T08:00:00Z,1.093507,1.0955,1.09141,1.09164,1.0955,1.093455,1.093455,2025-03-19T00:00:00Z,2025-03-19T00:00:00Z,1.093455,1.09141,1.0975450000000002,0.0020450000000000745,2025-03-19T00:07:00Z,,2025-03-19T04:00:00Z,2025-03-19T04:00:00Z,1.08924,S2_CLOSE_INVALIDATION,-2.061124694376492,0.07823960880195314,-2.139364303178445,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,3.0195599022003994,0.5354523227382916,1,233,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-03-17T04:00:00Z,1.08835,1.08944,1.08684,1.08765,1.08944,1.08814,1.08814,2025-03-19T12:00:00Z,2025-03-19T12:00:00Z,1.08814,1.08684,1.0907400000000003,0.0013000000000000789,2025-03-19T15:35:00Z,2025-03-19T18:42:00Z,2025-03-20T08:00:00Z,2025-03-19T18:42:00Z,1.0907400000000003,TARGET,2,0.12307692307691562,1.8769230769230845,1M_RESOLVED,,TARGET,false,0.47692307692309793,2.815384615384442,0,187,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-03-17T04:00:00Z,1.08835,1.08944,1.08684,1.08765,1.08944,1.08814,1.08814,2025-03-20T04:00:00Z,2025-03-20T04:00:00Z,1.08814,1.08684,1.0907400000000003,0.0013000000000000789,2025-03-20T07:29:00Z,,2025-03-20T08:00:00Z,2025-03-20T08:00:00Z,1.08499,S2_CLOSE_INVALIDATION,-2.4230769230769362,0.12307692307691562,-2.5461538461538518,HTF_UNAMBIGUOUS,,TARGET,true,1.3000000000000682,2.269230769230467,0,31,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-03-10T04:00:00Z,1.08317,1.08452,1.08105,1.0823,1.08452,1.0827849999999999,1.0827849999999999,2025-03-21T08:00:00Z,2025-03-21T08:00:00Z,1.0827849999999999,1.08105,1.0862549999999995,0.00173499999999982,2025-03-21T08:19:00Z,,2025-03-21T12:00:00Z,2025-03-21T12:00:00Z,1.08068,S2_CLOSE_INVALIDATION,-1.2132564841498674,0.09221902017292023,-1.3054755043227877,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.8299711815563442,1.9567723342941723,1,221,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-03-06T00:00:00Z,1.079417,1.08206,1.07869,1.079012,1.08206,1.080375,1.080375,2025-03-24T12:00:00Z,2025-03-24T12:00:00Z,1.080375,1.07869,1.0837450000000004,0.0016850000000001586,2025-03-24T13:51:00Z,,2025-03-26T00:00:00Z,2025-03-26T00:00:00Z,1.07861,S2_CLOSE_INVALIDATION,-1.047477744807033,0.09495548961423439,-1.1424332344212673,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.6053412462907566,1.8486646884271132,9,2049,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-03-06T20:00:00Z,1.08017,1.08038,1.07748,1.078747,1.08038,1.07893,1.07893,2025-03-26T04:00:00Z,2025-03-26T04:00:00Z,1.07893,1.07748,1.0818299999999998,0.0014499999999999513,2025-03-26T04:00:00Z,,2025-03-26T16:00:00Z,2025-03-26T16:00:00Z,1.075093,S2_CLOSE_INVALIDATION,-2.646206896551722,0.11034482758621061,-2.7565517241379327,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,3.158620689655298,0.951724137931176,3,720,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,supply,2025-03-26T08:00:00Z,1.07864,1.08031,1.07851,1.07925,1.0794100000000002,1.07851,1.0794100000000002,2025-03-27T12:00:00Z,2025-03-27T12:00:00Z,1.0794100000000002,1.08031,1.0776100000000004,0.0008999999999999009,2025-03-27T12:14:00Z,2025-03-27T13:55:00Z,2025-03-28T12:00:00Z,2025-03-27T13:55:00Z,1.0776100000000004,TARGET,2,0.17777777777779738,1.8222222222222026,1M_RESOLVED,,TARGET,false,3.055555555555679,2.0000000000004934,0,101,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,supply,2025-03-25T08:00:00Z,1.07876,1.08281,1.07767,1.0818,1.0802399999999999,1.07767,1.0802399999999999,2025-03-27T16:00:00Z,2025-03-27T16:00:00Z,1.0802399999999999,1.08281,1.0750999999999995,0.0025700000000001832,2025-03-27T17:07:00Z,,2025-03-31T00:00:00Z,2025-03-31T00:00:00Z,1.08332,S2_CLOSE_INVALIDATION,-1.198443579766527,0.06225680933851697,-1.260700389105044,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.7081712062256043,1.5136186770426738,9,4733,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-03-28T08:00:00Z,1.078702,1.0797,1.07643,1.07721,1.0797,1.078065,1.078065,2025-04-01T08:00:00Z,2025-04-01T08:00:00Z,1.078065,1.07643,1.0813350000000002,0.001635000000000053,2025-04-01T11:42:00Z,2025-04-02T12:41:00Z,,2025-04-02T12:41:00Z,1.0813350000000002,TARGET,2,0.09785932721712222,1.9021406727828778,HTF_UNAMBIGUOUS,,TARGET,false,0.15596330275235962,2.993883792048754,0,1499,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,supply,2025-03-19T08:00:00Z,1.08927,1.09136,1.08912,1.0909,1.09024,1.08912,1.09024,2025-04-02T20:00:00Z,2025-04-02T20:00:00Z,1.09024,1.09136,1.088,0.0011200000000000099,2025-04-02T20:17:00Z,2025-04-02T20:25:00Z,2025-04-03T00:00:00Z,2025-04-02T20:25:00Z,1.088,TARGET,2,0.1428571428571416,1.8571428571428583,1M_RESOLVED,,TARGET,false,1.0937499999998204,8.177678571428624,0,8,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-04-07T17:00:00Z,1.093853,1.09517,1.090513,1.090631,1.09517,1.0928415,1.0928415,2025-04-09T17:00:00Z,2025-04-09T17:00:00Z,1.0928415,1.090513,1.0974985,0.0023284999999999556,2025-04-09T18:07:00Z,2025-04-09T18:43:00Z,,2025-04-09T18:43:00Z,1.0974985,TARGET,2,0.06871376422589781,1.931286235774102,HTF_UNAMBIGUOUS,,TARGET,false,0.1814472836590081,5.367618638608635,0,36,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-04-15T13:00:00Z,1.13135,1.13314,1.12689,1.1279,1.13314,1.130015,1.130015,2025-05-01T05:00:00Z,2025-05-01T05:00:00Z,1.130015,1.12689,1.136265,0.0031250000000000444,2025-05-01T05:01:00Z,2025-05-02T13:38:00Z,2025-05-08T13:00:00Z,2025-05-02T13:38:00Z,1.136265,TARGET,2,0.051199999999999274,1.9488000000000008,1M_RESOLVED,,TARGET,false,1.1023999999999587,2.603199999999964,8,1957,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-04-15T13:00:00Z,1.13135,1.13314,1.12689,1.1279,1.13314,1.130015,1.130015,2025-05-02T17:00:00Z,2025-05-02T17:00:00Z,1.130015,1.12689,1.136265,0.0031250000000000444,2025-05-02T17:43:00Z,2025-05-05T12:57:00Z,2025-05-08T13:00:00Z,2025-05-05T12:57:00Z,1.136265,TARGET,2,0.051199999999999274,1.9488000000000008,1M_RESOLVED,,TARGET,false,0.33439999999998327,2.0303999999999855,5,4034,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-04-15T13:00:00Z,1.13135,1.13314,1.12689,1.1279,1.13314,1.130015,1.130015,2025-05-05T13:00:00Z,2025-05-05T13:00:00Z,1.130015,1.12689,1.136265,0.0031250000000000444,2025-05-05T16:09:00Z,2025-05-06T14:16:00Z,2025-05-08T13:00:00Z,2025-05-06T14:16:00Z,1.136265,TARGET,2,0.051199999999999274,1.9488000000000008,1M_RESOLVED,,TARGET,false,0.03999999999997726,2.0751999999999944,0,1327,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-04-15T13:00:00Z,1.13135,1.13314,1.12689,1.1279,1.13314,1.130015,1.130015,2025-05-05T21:00:00Z,2025-05-05T21:00:00Z,1.130015,1.12689,1.136265,0.0031250000000000444,2025-05-06T00:14:00Z,2025-05-06T14:16:00Z,2025-05-08T13:00:00Z,2025-05-06T14:16:00Z,1.136265,TARGET,2,0.051199999999999274,1.9488000000000008,1M_RESOLVED,,TARGET,false,0.6511999999999937,2.238399999999995,4,842,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,supply,2025-04-30T09:00:00Z,1.13718,1.13893,1.13557,1.13726,1.1372499999999999,1.13557,1.1372499999999999,2025-05-07T05:00:00Z,2025-05-07T05:00:00Z,1.1372499999999999,1.13893,1.1338899999999996,0.0016800000000001258,2025-05-07T06:22:00Z,2025-05-07T16:04:00Z,2025-05-25T21:00:00Z,2025-05-07T16:04:00Z,1.1338899999999996,TARGET,2,0.09523809523808811,1.904761904761912,1M_RESOLVED,,TARGET,false,0.3571428571429232,2.1309523809521718,2,582,,false
IPO_4H_ONLY,EUR/USD,4h,EUR/USD_2025-07-01,demand,2025-04-15T13:00:00Z,1.13135,1.13314,1.12689,1.1279,1.13314,1.130015,1.130015,2025-05-07T17:00:00Z,2025-05-07T17:00:00Z,1.130015,1.12689,1.136265,0.0031250000000000444,2025-05-07T20:03:00Z,,2025-05-08T13:00:00Z,2025-05-08T13:00:00Z,1.12269,S2_CLOSE_INVALIDATION,-2.343999999999975,0.051199999999999274,-2.3951999999999742,HTF_UNAMBIGUOUS,,TARGET,true,0.2832000000000039,2.0943999999999776,0,1017,,false
