arm,key,instrument,timeframe,window,direction,ipo_origin_time,zone_high,zone_low,entry_time,entry_price,s2_price,target_price,has_preentry_impulse,association,impulse_direction,impulse_start_time,impulse_end_time,impulse_confirmed_time,impulse_span_bars,impulse_bos_price,impulse_origin_broken,impulse_displacement_atr,impulse_body_dominance,impulse_efficiency,bars_origin_to_impulse,bars_impulse_to_entry,confirmed_before_entry,exit_time,exit_price,exit_reason,gross_r,cost_r,net_r,ordering_resolution,ambiguity_detail,excluded_from_stats
CONTROL,EUR/USD|2025-04-01|1h|1986@2050,EUR/USD,1h,EUR/USD_2025-04-01,demand,2025-03-17T00:00:00Z,1.08834,1.087935,2025-03-19T16:00:00Z,1.087935,1.08753,1.088745,true,IMPULSE_IMMEDIATELY_AFTER_IPO,bullish,2025-03-17T07:00:00Z,2025-03-18T08:00:00Z,2025-03-18T08:00:00Z,25,1.0955,false,,,,32,32,true,,,UNRESOLVED,,0.3950617283950728,,EXECUTION_AMBIGUOUS,TARGET_IN_S2_CLOSING_MINUTE,true
CONTROL,EUR/USD|2025-07-01|1h|473@537,EUR/USD,1h,EUR/USD_2025-07-01,demand,2025-03-17T00:00:00Z,1.08834,1.087935,2025-03-19T16:00:00Z,1.087935,1.08753,1.088745,true,IMPULSE_IMMEDIATELY_AFTER_IPO,bullish,2025-03-17T07:00:00Z,2025-03-18T08:00:00Z,2025-03-18T08:00:00Z,25,1.0955,false,,,,32,32,true,,,UNRESOLVED,,0.3950617283950728,,EXECUTION_AMBIGUOUS,TARGET_IN_S2_CLOSING_MINUTE,true
IMPULSE_ONLY,EUR/USD|2025-04-01|1h|1986@2050,EUR/USD,1h,EUR/USD_2025-04-01,demand,2025-03-17T00:00:00Z,1.08834,1.087935,2025-03-19T16:00:00Z,1.087935,1.08753,1.088745,true,IMPULSE_IMMEDIATELY_AFTER_IPO,bullish,2025-03-17T07:00:00Z,2025-03-18T08:00:00Z,2025-03-18T08:00:00Z,25,1.0955,false,,,,32,32,true,,,UNRESOLVED,,0.3950617283950728,,EXECUTION_AMBIGUOUS,TARGET_IN_S2_CLOSING_MINUTE,true
IMPULSE_ONLY,EUR/USD|2025-07-01|1h|473@537,EUR/USD,1h,EUR/USD_2025-07-01,demand,2025-03-17T00:00:00Z,1.08834,1.087935,2025-03-19T16:00:00Z,1.087935,1.08753,1.088745,true,IMPULSE_IMMEDIATELY_AFTER_IPO,bullish,2025-03-17T07:00:00Z,2025-03-18T08:00:00Z,2025-03-18T08:00:00Z,25,1.0955,false,,,,32,32,true,,,UNRESOLVED,,0.3950617283950728,,EXECUTION_AMBIGUOUS,TARGET_IN_S2_CLOSING_MINUTE,true
